,/gpu-intel/0xA7A1/power/0
15:05:50,17.89942
15:05:51,19.3402023
15:05:52,19.2593346
15:05:53,19.2175789
15:05:54,18.862278
15:05:55,18.952652
15:05:56,19.2197
15:05:57,19.438118
15:05:58,19.3894024
15:05:59,19.5825462
15:06:00,18.6606979
15:06:01,18.8029518
15:06:02,20.0312634
15:06:03,20.114212
15:06:04,18.7402267
15:06:05,18.9548855
15:06:06,18.9150925
15:06:07,19.4818916
15:06:08,19.4110889
15:06:09,19.0482445
15:06:10,19.4115772
15:06:11,18.7567844
15:06:12,19.974823
15:06:13,19.71141
15:06:14,19.3285275
15:06:15,19.3592777
15:06:16,19.0750561
15:06:17,19.2746029
15:06:18,19.0265179
15:06:19,19.31344
15:06:20,19.1464024
15:06:21,20.0215683
15:06:22,18.8464146
15:06:23,19.2590561
15:06:24,19.1213131
15:06:25,19.2511063
15:06:26,19.3890171
15:06:27,19.30458
15:06:28,19.2390041
15:06:29,19.676775
15:06:30,19.2520485
15:06:31,18.78218
15:06:32,19.7631226
15:06:33,19.3334465
15:06:34,18.9820271
15:06:35,18.6845131
15:06:36,19.320097
15:06:37,18.49297
15:06:38,18.33987
15:06:39,18.2118855
15:06:40,17.9264622
15:06:41,17.7460518
15:06:42,18.4122524
15:06:43,17.99494
15:06:44,18.301569
15:06:45,18.1845646
15:06:46,19.4238148
15:06:47,18.4263668
15:06:48,19.2872066
15:06:49,18.88313
15:06:50,19.1297073
15:06:51,19.0807762
15:06:52,18.5508671
15:06:53,18.5734921
15:06:54,18.7171745
15:06:55,19.417944
15:06:56,18.5080814
15:06:57,18.7259712
15:06:58,19.1760216
15:06:59,19.33413
15:07:00,18.4227085
15:07:01,19.1652756
15:07:02,19.1917553
15:07:03,18.8336773
15:07:04,19.416048
15:07:05,18.96602
15:07:06,18.7568359
15:07:07,18.5531864
15:07:08,18.588522
15:07:09,18.8392963
15:07:10,19.2301064
15:07:11,18.4288216
15:07:12,18.8165855
15:07:13,18.801569
15:07:14,19.7317944
15:07:15,19.24289
15:07:16,19.76275
15:07:17,19.4035931
15:07:18,18.98714
15:07:19,20.17061
15:07:20,19.1630211
15:07:21,19.6858387
15:07:22,19.22087
15:07:23,19.8612385
15:07:24,19.4933643
15:07:25,19.0363483
15:07:26,18.7540379
15:07:27,18.9923267
15:07:28,18.7513542
15:07:29,19.0113564
15:07:30,19.0298347
15:07:31,18.8031521
15:07:32,18.8758869
15:07:33,19.6264019
15:07:34,19.71151
15:07:35,19.3601475
15:07:36,18.9877052
15:07:37,19.2373829
15:07:38,19.5899315
15:07:39,18.845932
15:07:40,18.9712
15:07:41,18.6984711
15:07:42,19.9228039
15:07:43,19.3321037
15:07:44,19.46108
15:07:45,19.1171341
15:07:46,19.25426
15:07:47,19.46607
15:07:48,18.2464485
15:07:49,19.2902184
15:07:50,19.8747845
15:07:51,18.7256489
15:07:52,19.57806
15:07:53,18.7314339
15:07:54,19.4195442
15:07:55,19.0941963
15:07:56,18.9555969
15:07:57,18.710371
15:07:58,19.4144115
15:07:59,19.16718
15:08:00,18.6164646
15:08:01,19.5227242
15:08:02,18.8017445
15:08:03,19.225769
15:08:04,18.6163063
15:08:05,19.0118389
15:08:06,19.34672
15:08:07,19.4572773
15:08:08,19.5112343
15:08:09,19.4589252
15:08:10,18.8042965
15:08:11,18.9614868
15:08:12,18.4429283
15:08:13,19.7696075
15:08:14,18.6550426
15:08:15,18.1976547
15:08:16,19.0299263
15:08:17,19.8608112
15:08:18,19.4124851
15:08:20,19.9172935
15:08:22,19.8884087
15:08:23,19.1628017
15:08:24,19.6908474
15:08:25,19.0634537
15:08:26,19.0604248
15:08:27,19.0716343
15:08:28,18.935154
15:08:29,19.65648
15:08:30,18.7363472
15:08:31,19.1733131
15:08:32,19.47622
15:08:33,19.3614655
15:08:34,18.8767586
15:08:35,18.900816
15:08:36,18.834959
15:08:37,18.72562
15:08:38,18.8102741
15:08:39,19.8912163
15:08:40,19.1705284
15:08:41,18.8210545
15:08:42,18.71624
15:08:43,17.8316021
15:08:44,17.6877537
15:08:45,18.38616
15:08:46,18.8699474
15:08:47,17.9006653
15:08:48,17.7877388
15:08:49,17.6728287
15:08:50,17.2721767
15:08:51,18.4271946
15:08:52,18.8966084
15:08:53,19.150528
15:08:54,19.92078
15:08:55,19.7680759
15:08:56,19.4181747
15:08:57,18.79479
15:08:58,19.0092373
15:08:59,19.3597527
15:09:00,19.1197433
15:09:01,19.44477
15:09:02,19.4718266
15:09:03,19.43007
15:09:04,18.9962311
15:09:05,19.12403
15:09:06,18.5381622
15:09:07,18.3504276
15:09:08,18.8558
15:09:09,18.25057
15:09:10,17.9763165
15:09:11,17.1391239
15:09:12,17.31083
15:09:13,17.7783546
15:09:14,17.4672775
15:09:15,17.5338879
15:09:16,17.7484188
15:09:17,17.3195038
15:09:18,17.3643761
15:09:19,17.6690826
15:09:20,17.4379444
15:09:21,17.29265
15:09:22,18.1118526
15:09:23,17.225935
15:09:24,17.6275921
15:09:25,17.5521755
15:09:26,18.1619244
15:09:27,17.5833778
15:09:28,17.8345737
15:09:29,17.4014359
15:09:30,17.7908573
15:09:31,17.3494568
15:09:32,17.6324234
15:09:33,17.4654579
15:09:34,17.4927444
15:09:35,17.3950748
15:09:36,17.4896564
15:09:37,17.6557331
15:09:38,17.9065075
15:09:39,17.6777744
15:09:40,18.3164749
15:09:41,17.5749168
15:09:42,18.8662281
15:09:43,18.5036087
15:09:44,18.1232166
15:09:45,18.8093033
15:09:46,17.888895
15:09:47,19.1145954
15:09:48,18.148735
15:09:49,18.698946
15:09:50,18.0902424
15:09:51,18.9235764
15:09:52,18.254282
15:09:53,19.0184116
15:09:54,18.3174267
15:09:55,18.8676739
15:09:56,18.3364239
15:09:57,18.5634384
15:09:58,18.4632759
15:09:59,19.097435
15:10:00,18.2025585
15:10:01,17.5816536
15:10:02,17.3536625
15:10:03,17.2725563
15:10:04,17.8461075
15:10:05,17.3979168
15:10:06,17.6123428
15:10:07,17.91869
15:10:08,17.8581238
15:10:09,17.6403446
15:10:10,18.9766674
15:10:11,18.3400269
15:10:12,18.4287357
15:10:13,17.5060253
15:10:14,18.0920429
15:10:15,18.1234989
15:10:16,18.39606
15:10:17,17.58456
15:10:18,17.8896828
15:10:19,18.3344574
15:10:20,18.2090549
15:10:21,18.209116
15:10:22,17.8504925
15:10:23,18.7034626
15:10:24,18.7327175
15:10:25,18.8118153
15:10:26,18.88523
15:10:27,18.2298927
15:10:28,19.0909615
15:10:29,17.629158
15:10:30,18.4486771
15:10:31,18.3445377
15:10:32,18.1554737
15:10:33,17.9674454
15:10:34,18.0166874
15:10:35,18.007782
15:10:36,18.4028664
15:10:37,18.2998562
15:10:38,17.7416534
15:10:39,17.1426334
15:10:40,16.6007042
15:10:41,16.479454
15:10:42,16.6540432
15:10:43,17.0523434
15:10:44,17.48467
15:10:45,17.01049
15:10:46,16.8740654
15:10:47,17.0163841
15:10:48,17.5613422
15:10:49,18.84466
15:10:50,17.9376087
15:10:51,17.8487453
15:10:52,17.6538849
15:10:53,18.2417412
15:10:54,17.66006
15:10:55,18.1897469
15:10:56,18.01909
15:10:58,17.191843
15:10:59,18.0594559
15:11:00,17.40177
15:11:01,18.2307014
15:11:03,18.2915726
15:11:04,17.9942646
15:11:05,17.7708855
15:11:06,17.969202
15:11:07,17.2779675
15:11:08,18.2025146
15:11:09,17.782486
15:11:10,17.9477139
15:11:11,17.6620617
15:11:12,17.3434181
15:11:13,17.6748772
15:11:14,18.0906563
15:11:15,18.0938835
15:11:16,17.8758526
15:11:17,17.919035
15:11:18,18.0493069
15:11:19,17.8161125
15:11:20,18.3906918
15:11:21,17.82817
15:11:22,17.6504517
15:11:23,17.3032532
15:11:24,17.85331
15:11:25,17.7327042
15:11:26,17.56501
15:11:27,18.542923
15:11:28,18.24378
15:11:29,18.37266
15:11:30,17.4284363
15:11:31,17.8728943
15:11:32,17.73655
15:11:33,17.8354855
15:11:34,18.1386471
15:11:35,17.8238964
15:11:36,18.4444637
15:11:37,17.9592838
15:11:38,17.9907589
15:11:39,18.0700531
15:11:40,18.2013836
15:11:41,18.27892
15:11:42,17.7835674
15:11:43,17.9461269
15:11:44,17.3533382
15:11:45,17.638689
15:11:46,17.6066875
15:11:47,18.19231
15:11:48,17.77915
15:11:49,17.2547932
15:11:50,17.9941559
15:11:51,18.5626564
15:11:52,17.8272
15:11:53,17.5809288
15:11:54,18.0341644
15:11:55,18.15212
15:11:56,18.0014458
15:11:57,18.0434818
15:11:58,17.6189556
15:11:59,18.3898563
15:12:00,17.93896
15:12:01,17.9899521
15:12:02,18.028265
15:12:03,18.1432514
15:12:04,18.3803368
15:12:05,18.1789989
15:12:06,18.481432
15:12:07,18.1855965
15:12:08,18.8425522
15:12:09,17.7506046
15:12:10,18.8558865
15:12:11,18.6856041
15:12:12,18.120182
15:12:13,18.7455177
15:12:14,18.2392464
15:12:15,18.086174
15:12:16,17.2282143
15:12:17,18.2261944
15:12:18,17.5165653
15:12:19,18.1624928
15:12:20,17.71225
15:12:21,17.3480682
15:12:22,17.8294983
15:12:23,17.77563
15:12:24,18.034359
15:12:25,17.7905865
15:12:26,18.1071281
15:12:27,17.6549358
15:12:28,18.2537155
15:12:29,17.7680225
15:12:30,18.0433
15:12:31,17.9407978
15:12:32,18.02225
15:12:33,17.7624283
15:12:34,17.4685249
15:12:35,18.2272682
15:12:36,17.4095364
15:12:37,17.9324474
15:12:38,18.037508
15:12:39,18.0035515
15:12:40,17.7158985
15:12:41,16.7499733
15:12:42,16.8569489
15:12:43,16.789959
15:12:44,16.37263
15:12:45,16.85305
15:12:46,16.30955
15:12:47,16.0944672
15:12:48,15.7202606
15:12:49,17.0455952
15:12:50,18.271059
15:12:51,18.05913
15:12:52,17.8968124
15:12:53,18.1499653
15:12:54,18.0573025
15:12:55,17.60485
15:12:56,18.4499474
15:12:57,17.8238487
15:12:58,18.3406658
15:12:59,17.4901676
15:13:00,18.2408638
15:13:01,17.920866
15:13:02,18.0135384
15:13:03,17.6217079
15:13:04,18.0248241
15:13:05,17.6325436
15:13:06,17.7213459
15:13:07,17.8537483
15:13:08,18.413784
15:13:09,18.3260422
15:13:10,17.9896049
15:13:11,17.9235935
15:13:12,17.809269
15:13:13,18.0162983
15:13:14,17.4047222
15:13:15,17.68057
15:13:16,17.37058
15:13:17,17.3957825
15:13:18,17.330883
15:13:19,17.65437
15:13:20,18.0062866
15:13:21,17.6753578
15:13:22,18.4353142
15:13:23,17.6273975
15:13:24,17.927166
15:13:25,17.59571
15:13:26,17.3797817
15:13:27,18.1396923
15:13:28,17.90054
15:13:29,17.9171143
15:13:30,17.5350075
15:13:31,17.9918327
15:13:32,18.0940876
15:13:33,17.2889156
15:13:34,18.0344944
15:13:35,17.7256546
15:13:36,18.6361237
15:13:37,18.2634277
15:13:38,18.3219
15:13:39,18.1319847
15:13:40,17.80288
15:13:41,17.4479389
15:13:42,17.78273
15:13:43,17.6256237
15:13:44,17.6834583
15:13:45,17.7893848
15:13:46,17.4981728
15:13:47,17.76637
15:13:48,18.1119747
15:13:49,17.85192
15:13:50,17.5171776
15:13:51,17.4296513
15:13:52,17.7031155
15:13:53,17.5930023
15:13:55,17.5038128
15:13:56,17.2674122
15:13:57,17.5674
15:13:59,17.8047428
15:14:01,17.5712166
15:14:02,18.0688229
15:14:03,17.6771374
15:14:04,18.1031284
15:14:05,18.0575981
15:14:06,17.46847
15:14:07,17.7720032
15:14:08,17.6980743
15:14:09,17.76309
15:14:10,18.0255146
15:14:11,17.2563419
15:14:12,17.52867
15:14:13,17.6967163
15:14:14,17.465435
15:14:15,18.3161526
15:14:16,17.7884254
15:14:17,17.46548
15:14:18,17.6202354
15:14:19,17.9356861
15:14:20,17.5086823
15:14:21,17.7158451
15:14:22,17.73063
15:14:23,17.52001
15:14:24,17.8684158
15:14:25,17.9782219
15:14:26,17.4880428
15:14:27,17.1907253
15:14:28,17.593586
15:14:29,16.9865532
15:14:30,17.4593468
15:14:31,17.18242
15:14:32,17.68773
15:14:33,17.9667988
15:14:34,17.86868
15:14:35,17.8695946
15:14:36,17.5127659
15:14:37,17.8036251
15:14:38,17.390501
15:14:39,15.85319
15:14:40,16.3253174
15:14:41,16.2740231
15:14:42,15.7596149
15:14:43,15.8161478
15:14:44,15.9820862
15:14:45,15.8215036
15:14:46,15.9775114
15:14:47,17.0804138
15:14:48,17.655859
15:14:49,18.0237522
15:14:50,18.4061928
15:14:51,18.1766033
15:14:52,17.92583
15:14:53,18.4817657
15:14:54,18.16108
15:14:55,17.60924
15:14:56,17.29268
15:14:57,17.8989468
15:14:58,17.9976311
15:14:59,17.7803574
15:15:00,18.19214
15:15:01,18.60193
15:15:02,17.5429287
15:15:03,17.5420437
15:15:04,17.9385948
15:15:05,17.7658424
15:15:06,18.34103
15:15:07,17.9548283
15:15:08,17.7637653
15:15:09,17.54147
15:15:10,18.1519871
15:15:11,17.8355064
15:15:12,18.0266285
15:15:13,18.6469574
15:15:14,17.7661362
15:15:15,17.5984879
15:15:16,18.130249
15:15:17,17.6331425
15:15:18,17.74131
15:15:19,18.2444572
15:15:20,18.313364
15:15:21,18.216095
15:15:22,18.0228519
15:15:23,18.0766315
15:15:24,18.0654182
15:15:25,17.7883072
15:15:26,18.0452061
15:15:27,17.82913
15:15:28,18.6932716
15:15:29,17.8045273
15:15:30,17.8664837
15:15:31,17.0752583
15:15:32,17.5675716
15:15:33,17.6823425
15:15:34,17.6279755
15:15:35,17.6951084
15:15:36,18.0207253
15:15:37,17.2798233
15:15:38,17.0501118
15:15:39,18.0447159
15:15:40,17.47044
15:15:41,17.2886086
15:15:42,17.50178
15:15:43,17.8350315
15:15:44,17.34737
15:15:45,17.6763058
15:15:46,17.4486771
15:15:47,17.6835346
15:15:48,17.91501
15:15:49,17.74121
15:15:50,18.2297249
15:15:51,18.1507912
15:15:52,18.3323727
15:15:53,18.01382
15:15:54,17.9267673
15:15:55,19.08412
15:15:56,18.315649
15:15:57,18.2030315
15:15:58,18.6048565
15:15:59,18.5308685
15:16:00,18.33476
15:16:01,19.20362
15:16:02,18.5343838
15:16:03,18.76116
15:16:04,17.848547
15:16:05,18.9995346
15:16:06,18.5136185
15:16:07,19.127243
15:16:08,19.0733185
15:16:09,18.74875
15:16:10,18.4568748
15:16:11,19.1075649
15:16:12,19.1352062
15:16:13,18.34898
15:16:14,18.4478531
15:16:15,18.8455963
15:16:16,19.0001984
15:16:17,18.79657
15:16:18,18.35486
15:16:19,18.4818344
15:16:20,19.280901
15:16:21,18.4192619
15:16:22,18.5308113
15:16:23,17.4391823
15:16:24,18.5568523
15:16:25,18.5366764
15:16:26,17.0002
15:16:27,17.8710213
15:16:28,17.1243343
15:16:29,17.56888
15:16:30,17.8294468
15:16:31,17.8546371
15:16:32,17.4163036
15:16:33,17.4510365
15:16:34,18.4207153
15:16:35,17.61052
15:16:36,15.8016987
15:16:37,16.4508781
15:16:38,15.9355679
15:16:39,16.1864662
15:16:40,16.0499382
15:16:41,15.8607244
15:16:42,16.21475
15:16:43,16.1357365
15:16:44,15.9760122
15:16:45,16.8152561
15:16:46,16.9511833
15:16:47,17.7804947
15:16:48,17.7539444
15:16:49,17.5722561
15:16:50,17.6747341
15:16:51,17.4135685
15:16:52,17.1672039
15:16:53,17.74202
15:16:54,17.69096
15:16:55,17.4322968
15:16:56,17.6067028
15:16:57,17.8620281
15:16:58,17.5435638
15:16:59,17.5430489
15:17:01,18.1739063
15:17:02,17.1946163
15:17:04,18.2893124
15:17:05,17.9622517
15:17:06,17.4816284
15:17:07,17.7488689
15:17:08,17.52568
15:17:09,17.3534946
15:17:10,17.3852768
15:17:11,17.9594746
15:17:12,17.850153
15:17:13,18.0696087
15:17:14,17.77651
15:17:15,17.972702
15:17:16,18.1700344
15:17:17,18.40485
15:17:18,18.7146587
15:17:19,18.3086185
15:17:20,18.8155384
15:17:21,18.2333126
15:17:22,18.5469112
15:17:23,18.164093
15:17:24,18.0031071
15:17:25,18.36348
15:17:26,18.3681183
15:17:27,18.66604
15:17:28,18.1436749
15:17:29,18.8521538
15:17:30,18.2935524
15:17:31,18.0487919
15:17:32,17.68722
15:17:33,17.98355
15:17:34,17.8525124
15:17:35,17.0265083
15:17:36,17.2023525
15:17:37,17.7786674
15:17:38,17.8534889
15:17:39,17.67594
15:17:40,18.129303
15:17:41,17.39045
15:17:42,18.1064014
15:17:43,17.757082
15:17:44,17.0868931
15:17:45,17.5873871
15:17:46,18.0834618
15:17:47,17.4325142
15:17:48,17.3743267
15:17:49,17.8972473
15:17:50,17.6608562
15:17:51,17.7605457
15:17:52,17.6946259
15:17:53,17.4166355
15:17:54,17.6746483
15:17:55,17.470705
15:17:56,17.76542
15:17:57,17.9278965
15:17:58,17.7192764
15:17:59,17.27764
15:18:00,17.5345669
15:18:01,17.1312981
15:18:02,17.67244
15:18:03,17.4597359
15:18:04,18.6321125
15:18:05,18.3501987
15:18:06,19.2848549
15:18:07,17.6956081
15:18:08,17.9047375
15:18:09,17.4937153
15:18:10,18.0275879
15:18:11,17.62345
15:18:12,17.8066559
15:18:13,17.3839283
15:18:14,18.1907959
15:18:15,18.6209755
15:18:16,18.324358
15:18:17,18.4012375
15:18:18,18.7047176
15:18:19,18.7713718
15:18:20,18.3577576
15:18:21,18.9420013
15:18:22,18.8730659
15:18:23,17.85944
15:18:24,18.2031574
15:18:25,18.74431
15:18:26,18.5852966
15:18:27,18.4943676
15:18:28,18.5444584
15:18:29,18.3082619
15:18:30,18.4775772
15:18:31,19.1670647
15:18:32,18.3955383
15:18:33,18.4646854
15:18:34,18.50722
15:18:35,17.0061665
15:18:36,16.71336
15:18:37,17.3230934
15:18:38,17.609621
15:18:39,17.9077969
15:18:40,17.1686363
15:18:41,17.6045265
15:18:42,17.3327541
15:18:43,17.13641
15:18:44,18.8638649
15:18:45,18.4971867
15:18:46,18.2397442
15:18:47,18.7546959
15:18:48,18.9947433
15:18:49,18.3760414
15:18:50,18.6679974
15:18:51,18.9311485
15:18:52,17.907835
15:18:53,17.982111
15:18:54,18.047905
15:18:55,18.4523964
15:18:56,17.8078518
15:18:57,18.1205559
15:18:58,18.8914413
15:18:59,17.8759079
15:19:00,18.155901
