,/gpu-intel/0xA7A1/power/0
Time,GPU Package
11:39:40,5.471347
11:39:41,4.753241
11:39:42,4.04126549
11:39:43,4.821929
11:39:44,4.850825
11:39:45,4.898326
11:39:46,4.911784
11:39:47,4.898907
11:39:48,4.901606
11:39:49,4.432558
11:39:50,4.54929638
11:39:51,4.773361
11:39:52,5.1201086
11:39:53,4.85160637
11:39:54,4.7540307
11:39:55,4.999242
11:39:56,4.914825
11:39:57,5.08110762
11:39:58,4.830605
11:39:59,4.82081461
11:40:00,4.943816
11:40:01,4.93987656
11:40:02,4.632742
11:40:03,4.78335047
11:40:04,5.124527
11:40:05,4.843443
11:40:06,4.9475646
11:40:07,4.49176168
11:40:08,4.82037163
11:40:09,4.815348
11:40:10,4.99322653
11:40:11,4.86049938
11:40:12,5.009095
11:40:13,4.861092
11:40:14,4.87293243
11:40:15,4.894845
11:40:16,4.864686
11:40:17,4.770203
11:40:18,4.90324831
11:40:19,4.383631
11:40:20,4.27616739
11:40:21,4.796315
11:40:22,4.77233553
11:40:23,4.68401241
11:40:24,4.986018
11:40:25,4.97881746
11:40:26,4.816593
11:40:27,5.004243
11:40:28,4.853025
11:40:29,4.634428
11:40:30,4.998191
11:40:31,4.69711
11:40:32,4.931511
11:40:33,5.43892241
11:40:34,5.029211
11:40:35,4.73446035
11:40:36,4.974785
11:40:37,4.83464956
11:40:38,4.82788372
11:40:39,4.994447
11:40:40,4.96564436
11:40:41,4.91045237
11:40:42,5.068056
11:40:43,4.83815861
11:40:44,5.05800962
11:40:45,4.77401638
11:40:46,4.71591425
11:40:47,4.798262
11:40:48,4.727214
11:40:49,4.46186256
11:40:50,4.17646646
11:40:51,5.1117363
11:40:52,5.392809
11:40:53,5.32051373
11:40:54,4.91425848
11:40:55,4.78442574
11:40:56,4.831972
11:40:57,4.818868
11:40:58,4.66221428
11:40:59,5.052167
11:41:00,4.765935
11:41:01,4.838657
11:41:02,4.58586073
11:41:03,4.761362
11:41:04,4.97875834
11:41:05,4.803125
11:41:06,4.94971943
11:41:07,4.771626
11:41:08,4.8573513
11:41:09,5.18047571
11:41:10,4.887375
11:41:11,5.27733
11:41:12,4.83856869
11:41:13,4.85011435
11:41:14,5.174633
11:41:15,4.82958555
11:41:16,5.124778
11:41:17,4.89691734
11:41:18,4.8765316
11:41:19,4.00928831
11:41:20,4.38223553
11:41:21,4.85678434
11:41:22,4.69146442
11:41:23,4.70792532
11:41:24,4.59218836
11:41:25,4.801928
11:41:26,5.05169249
11:41:27,5.014101
11:41:28,4.892476
11:41:29,4.78563547
11:41:30,4.8150034
11:41:31,4.785522
