,/gpu-intel/0xA7A1/power/0
15:45:12,12.1552782
15:45:13,12.0988436
15:45:14,12.0812531
15:45:15,12.1242723
15:45:16,11.8383331
15:45:17,12.0542154
15:45:18,12.0809746
15:45:19,12.2715988
15:45:20,11.9467859
15:45:21,12.1042614
15:45:22,12.262166
15:45:23,11.7886829
15:45:24,11.98814
15:45:25,12.13614
15:45:26,12.0497627
15:45:27,11.6643972
15:45:28,12.0738354
15:45:29,12.2132607
15:45:30,11.9263754
15:45:31,12.1692152
15:45:32,12.0681276
15:45:33,12.10515
15:45:34,12.0107059
15:45:35,12.0967426
15:45:36,11.72682
15:45:37,12.2549438
15:45:38,11.951355
15:45:39,11.8676662
15:45:40,12.2039051
15:45:41,12.29684
15:45:42,11.6324749
15:45:43,11.9851294
15:45:44,12.286025
15:45:45,11.823494
15:45:46,12.0436583
15:45:47,12.2240114
15:45:48,11.6503382
15:45:49,12.0971937
15:45:50,12.0732794
15:45:51,11.8429585
15:45:52,12.361866
15:45:53,11.5691786
15:45:54,12.02269
15:45:55,12.0336027
15:45:56,11.8614225
15:45:57,12.0411568
15:45:58,12.2468529
15:45:59,11.9837589
15:46:00,11.8681812
15:46:01,12.1710167
15:46:02,12.2411222
15:46:03,11.5182648
15:46:04,11.96826
15:46:05,12.295022
15:46:06,12.0490646
15:46:07,11.8744926
15:46:08,12.0286818
15:46:09,12.4377842
15:46:10,11.9718475
15:46:11,11.7257366
15:46:12,12.0458937
15:46:13,12.2171278
15:46:14,11.7217369
15:46:15,12.235487
15:46:16,12.0752649
15:46:17,11.922286
15:46:18,12.0292587
15:46:19,12.4425831
15:46:20,11.6640062
15:46:21,12.09929
15:46:22,12.395256
15:46:23,12.0206747
15:46:24,12.2757645
15:46:25,12.1480865
15:46:26,12.0235415
15:46:27,11.8905993
15:46:28,11.7696657
15:46:29,12.217658
15:46:30,12.3319979
15:46:31,10.9053583
15:46:32,10.7596188
15:46:33,11.0641241
15:46:34,14.5337868
15:46:35,11.770093
15:46:36,11.9087257
15:46:37,11.8313007
15:46:38,12.018487
15:46:39,11.962328
15:46:40,12.0939054
15:46:41,12.0469809
15:46:42,12.0363588
15:46:43,11.5848541
15:46:44,11.6632347
15:46:45,10.7405758
15:46:46,13.5122919
15:46:47,12.1638794
15:46:48,11.9517765
15:46:49,12.2455444
15:46:50,12.0493736
15:46:51,12.267108
15:46:52,11.9448671
15:46:53,12.2703609
15:46:54,12.0359135
15:46:55,11.7137461
15:46:56,12.412221
15:46:57,12.0358744
15:46:58,11.9325695
15:46:59,11.9598827
15:47:00,11.6755047
15:47:01,12.3575706
15:47:02,11.8850851
15:47:03,11.7719669
15:47:04,11.8603983
15:47:05,11.97322
15:47:06,11.8074751
15:47:07,11.9902678
15:47:08,11.97441
15:47:09,12.29076
15:47:10,12.2774763
15:47:11,12.0541506
15:47:12,12.0514116
15:47:13,11.897419
15:47:14,12.1912136
15:47:15,12.0881891
15:47:16,12.2364788
15:47:17,11.8516769
15:47:18,12.0423861
15:47:19,12.0076256
15:47:20,11.7069073
15:47:21,12.2039709
15:47:22,12.1562986
15:47:23,11.8255348
15:47:24,11.7397776
15:47:25,12.4447346
15:47:26,11.6240892
15:47:27,12.3939295
15:47:28,11.9704762
15:47:29,11.8520832
15:47:30,12.2075262
15:47:31,12.385025
15:47:32,11.683898
15:47:33,12.1415462
15:47:34,12.0027409
15:47:35,11.855854
15:47:36,11.9409332
15:47:37,11.88655
15:47:38,11.92551
15:47:39,12.2304792
15:47:40,11.918
15:47:41,11.698988
15:47:42,12.0794945
15:47:43,12.4185
15:47:44,12.0455551
15:47:45,11.9684
15:47:46,12.3622475
15:47:47,11.7885275
15:47:48,12.0672035
15:47:49,12.4797382
15:47:50,12.0533972
15:47:51,12.3610487
15:47:52,12.2608776
15:47:53,11.7586432
15:47:54,12.1432829
15:47:55,11.906827
15:47:56,11.79374
15:47:57,12.00334
15:47:58,11.811635
15:47:59,11.9139929
15:48:00,11.8037825
15:48:01,12.0907383
15:48:02,11.9675837
15:48:03,12.2163754
15:48:04,11.396574
15:48:05,11.971405
15:48:06,12.1154833
15:48:07,11.8626537
15:48:08,11.7440605
15:48:09,11.89759
15:48:10,12.0260763
15:48:11,12.0583868
15:48:12,11.75096
15:48:13,11.9157457
15:48:14,12.0949326
15:48:15,11.7503729
15:48:16,11.9185209
15:48:17,12.3829069
15:48:18,11.7575293
15:48:19,12.1793842
15:48:20,11.8069735
15:48:21,11.71617
15:48:22,12.0003958
15:48:23,12.0427637
15:48:24,12.08821
15:48:25,11.80849
15:48:26,12.1022873
15:48:27,11.9929037
15:48:28,11.9304962
15:48:29,12.1505
15:48:30,11.8072519
15:48:31,12.0370474
15:48:32,11.9398613
15:48:33,12.0248728
15:48:34,12.0277128
15:48:35,11.9393082
15:48:36,12.1298933
15:48:37,11.8436432
15:48:38,11.9427414
15:48:39,12.2007675
15:48:40,12.0488977
15:48:41,11.81996
15:48:42,11.8291254
15:48:43,12.0985365
15:48:44,11.8727474
15:48:45,11.8596
15:48:46,12.035615
15:48:47,11.9237337
15:48:48,12.1589413
15:48:49,11.8052959
15:48:50,12.0494766
15:48:51,11.6925192
15:48:52,12.21559
15:48:53,12.2200441
15:48:54,12.0843916
15:48:55,11.8110676
15:48:56,11.9373178
15:48:57,11.8034382
15:48:58,11.6846151
15:48:59,12.0972834
15:49:00,12.0538225
15:49:01,12.4750757
15:49:02,11.7790766
15:49:03,11.8272066
15:49:04,12.0641479
15:49:05,12.023325
15:49:06,11.8739166
15:49:07,12.1084061
15:49:08,12.0073175
15:49:09,12.2750263
15:49:10,11.950511
15:49:11,11.760087
15:49:12,11.9008837
15:49:13,12.0042391
15:49:14,11.8512173
15:49:15,12.0289536
15:49:16,12.1232033
15:49:17,11.8153744
15:49:18,11.8804045
15:49:19,11.9762478
15:49:20,12.054678
15:49:21,12.2225275
15:49:22,12.1316042
15:49:23,11.69616
15:49:24,11.758173
15:49:25,12.0689631
15:49:26,11.9843426
15:49:27,12.1774492
15:49:28,12.121438
15:49:29,11.9802
15:49:30,11.90452
15:49:31,11.9678555
15:49:32,12.2620792
15:49:33,12.0373926
15:49:34,11.8082314
15:49:35,11.97781
15:49:36,12.0366964
15:49:37,11.909565
15:49:38,12.2835779
15:49:39,12.1570511
15:49:40,11.7443857
15:49:41,12.0384159
15:49:42,11.78805
15:49:43,12.0746069
15:49:44,12.0977087
15:49:45,11.8665867
15:49:46,12.0162868
15:49:47,11.84849
15:49:48,12.0620728
15:49:49,12.1427422
15:49:50,12.0380907
15:49:51,11.8199425
15:49:52,11.8853416
15:49:53,12.1397591
15:49:54,12.2915668
15:49:55,11.8698378
15:49:56,12.2063856
15:49:57,11.7102089
15:49:58,11.7305641
15:49:59,11.9143877
15:50:00,12.0292625
15:50:01,12.0321512
15:50:02,12.1916637
15:50:03,11.7313242
15:50:04,12.1874323
15:50:05,11.7821436
15:50:06,12.10571
15:50:07,12.2872753
15:50:08,11.7304506
15:50:09,12.0264063
15:50:10,11.9510374
15:50:11,12.2111578
15:50:12,12.0830793
15:50:13,11.8998871
15:50:14,11.85381
15:50:15,11.6877041
15:50:16,12.0188675
15:50:17,12.13469
15:50:18,12.0732756
15:50:19,12.20154
15:50:20,12.26904
15:50:21,11.6835375
15:50:22,11.7836971
15:50:23,11.9483223
15:50:24,12.3386774
15:50:25,12.1167183
15:50:26,12.1292038
15:50:27,11.9998531
15:50:28,12.1233788
15:50:29,11.9248171
15:50:30,11.8997774
15:50:31,12.3127422
15:50:32,12.1971989
15:50:34,12.0393372
15:50:36,12.2875853
15:50:37,12.0617895
15:50:39,11.94624
15:50:40,11.9689636
15:50:41,12.2142315
15:50:42,11.9367456
15:50:43,11.9575338
15:50:44,11.9075336
15:50:45,11.9018364
15:50:46,11.6182976
15:50:47,12.1167784
15:50:48,12.2446957
15:50:49,12.1506262
15:50:51,12.2329979
15:50:52,12.0848455
15:50:53,11.96887
15:50:54,11.9503565
15:50:55,11.9302664
15:50:56,11.8593092
15:50:57,12.0902662
15:50:58,12.2331247
15:50:59,12.069067
15:51:00,11.9270363
15:51:02,12.1187143
15:51:03,11.9410849
15:51:04,12.0969172
15:51:06,12.1138868
15:51:07,11.9437513
15:51:09,12.047122
15:51:10,12.2625589
15:51:11,12.0708113
15:51:13,11.882206
15:51:15,12.29398
15:51:16,10.86371
15:51:18,12.0069933
15:51:19,12.1089649
15:51:20,12.0169344
15:51:21,12.0965528
15:51:22,11.8542566
15:51:23,12.0649118
15:51:24,11.9518
15:51:25,12.1371851
15:51:26,11.9071751
15:51:27,12.0342283
15:51:28,11.84241
15:51:29,12.0877743
15:51:30,11.9204969
15:51:31,12.0594015
15:51:32,11.7795143
15:51:33,12.3296061
15:51:34,12.1230736
15:51:35,11.9914007
15:51:36,11.9625063
15:51:37,11.8753662
15:51:38,12.0478468
15:51:39,11.7753677
15:51:40,12.2642088
15:51:41,12.0474033
15:51:42,11.928133
15:51:43,12.0452766
15:51:44,12.0310717
15:51:45,11.816103
15:51:46,11.91232
15:51:47,12.009552
15:51:48,11.9627085
15:51:49,11.8948326
15:51:50,12.1923895
15:51:51,11.99029
15:51:52,12.1615114
15:51:53,11.9556866
15:51:54,12.1515484
15:51:55,12.0143013
15:51:56,11.753459
15:51:57,11.9305954
15:51:58,11.9673567
15:51:59,12.2472048
15:52:00,12.1881008
15:52:01,11.8795547
15:52:02,11.8293543
15:52:03,11.6599751
15:52:04,11.8171415
15:52:05,12.0124369
15:52:06,12.1021128
15:52:07,12.0684395
15:52:08,12.069808
15:52:09,11.8854942
15:52:10,12.2269239
15:52:11,12.2159529
15:52:12,11.8832941
15:52:13,12.0471077
15:52:14,11.8616972
15:52:15,12.0739508
15:52:16,11.9226732
15:52:17,12.0612755
15:52:18,12.0568323
15:52:19,11.8349752
15:52:20,12.0144367
15:52:21,11.97043
15:52:22,11.7838573
15:52:23,11.7240353
15:52:24,12.2309484
15:52:25,11.7466421
15:52:26,12.0427313
15:52:27,11.8201933
15:52:28,11.8777962
15:52:29,12.0797663
15:52:30,12.0693321
15:52:31,12.0421858
15:52:32,12.1166344
15:52:33,12.2497377
15:52:34,11.8710957
15:52:35,12.1984921
15:52:36,12.0028524
15:52:37,12.017374
15:52:38,12.20925
15:52:39,12.0571966
15:52:40,12.0468779
15:52:41,12.0815554
15:52:42,11.7652636
15:52:43,11.6779718
15:52:44,11.9741211
15:52:45,12.4062605
15:52:46,11.6445618
15:52:47,11.9105263
15:52:48,12.0929022
15:52:49,11.8043213
15:52:50,12.23607
15:52:51,11.700367
15:52:52,11.9709549
15:52:53,11.9289255
15:52:54,12.0121489
15:52:55,12.1052284
15:52:56,11.755619
15:52:57,11.9939251
15:52:58,11.7493362
15:52:59,11.8576393
15:53:00,11.8527975
15:53:01,12.1528435
15:53:02,12.0452557
15:53:03,12.1448355
15:53:04,11.9652767
15:53:05,11.796567
15:53:06,12.1693735
15:53:07,12.4165363
15:53:08,12.0859823
15:53:09,12.0674267
15:53:10,11.9702387
15:53:11,12.0022717
15:53:12,11.9505262
15:53:13,12.03264
15:53:14,12.16286
15:53:15,11.9458036
15:53:16,12.0922012
15:53:17,11.8099365
15:53:18,11.8459444
15:53:19,11.938633
15:53:20,12.16781
15:53:21,11.9912491
15:53:22,11.8496017
15:53:23,12.1102428
15:53:24,12.1709108
15:53:25,11.869256
15:53:26,11.8404341
15:53:27,12.0687971
15:53:28,11.9727068
15:53:29,11.9383993
15:53:30,12.0941429
15:53:31,11.9924927
15:53:32,12.0332718
15:53:33,11.9366894
15:53:34,11.6620235
15:53:35,11.9558382
15:53:36,11.8046427
15:53:37,11.7319822
15:53:38,12.0554609
15:53:39,12.054986
15:53:40,11.9836578
15:53:41,12.2486038
15:53:42,12.1150932
15:53:43,11.9643784
15:53:44,12.0071163
15:53:45,11.9427481
15:53:46,12.3518353
15:53:47,11.8440619
15:53:48,12.5549908
15:53:49,11.9584274
15:53:50,12.1046858
15:53:51,12.1851578
15:53:52,11.9929495
15:53:53,11.8168564
15:53:54,11.9480925
15:53:55,11.9453793
15:53:56,11.8392687
15:53:57,11.81881
15:53:58,11.9726
15:53:59,12.1653814
15:54:00,11.9395742
15:54:01,11.92467
15:54:02,11.9782648
15:54:03,12.1259565
15:54:04,11.9766741
15:54:05,12.0431156
15:54:06,12.1334324
15:54:07,12.0363827
15:54:08,11.8820438
15:54:09,11.9207506
15:54:10,12.1208792
15:54:11,11.938571
15:54:12,12.0988655
15:54:13,11.813652
15:54:14,12.1508217
15:54:15,12.0808849
15:54:16,11.9960337
15:54:17,12.0947342
15:54:18,11.8907833
15:54:19,12.0408154
15:54:20,11.7584286
15:54:21,12.1173763
15:54:22,11.9296312
15:54:23,11.9449549
15:54:24,12.0674047
15:54:25,11.6884489
15:54:26,11.8436785
15:54:27,12.0922289
15:54:28,11.9451332
15:54:29,12.2237177
15:54:30,12.0562611
15:54:31,12.004921
15:54:32,12.0640993
15:54:33,11.8947687
15:54:34,12.1341429
15:54:35,12.1633081
15:54:36,11.9336433
15:54:37,12.1475811
15:54:38,11.9860077
15:54:39,12.1007948
15:54:40,11.8118658
15:54:41,12.0296431
15:54:42,11.9867392
15:54:43,11.587491
15:54:44,11.935215
15:54:45,12.2106647
15:54:46,11.9623489
15:54:47,11.99739
15:54:48,11.7898273
15:54:49,12.1974926
15:54:50,12.0563107
15:54:52,11.8640251
15:54:53,11.999939
15:54:54,12.079442
15:54:55,12.0484934
15:54:56,11.9618626
15:54:57,11.9372911
15:54:58,11.8093262
15:54:59,11.9954405
15:55:00,12.1271524
15:55:01,12.070159
15:55:02,11.8575535
15:55:03,12.1572409
15:55:04,12.1529379
15:55:06,12.3278961
15:55:07,12.1071358
15:55:08,11.9454956
15:55:09,11.9706526
15:55:10,12.2892666
15:55:11,12.0331936
15:55:12,11.8682938
15:55:13,12.0429726
15:55:14,12.0496683
15:55:15,11.72141
15:55:16,12.5994148
15:55:17,11.8934593
15:55:18,11.9281521
15:55:19,11.7837124
15:55:20,12.1097851
15:55:21,12.002265
15:55:22,11.9423409
15:55:23,11.8241854
15:55:24,12.2880983
15:55:25,12.1663628
15:55:26,12.0168848
15:55:27,11.9106932
15:55:28,12.1926575
15:55:29,12.0321636
15:55:30,12.21365
15:55:31,12.1867275
15:55:32,12.1601086
15:55:33,11.8749323
15:55:34,11.9531775
15:55:35,12.23286
15:55:36,12.1323481
15:55:37,11.7364683
15:55:38,11.9178915
15:55:39,11.8953543
15:55:40,12.0119085
15:55:41,12.0153713
15:55:42,11.9096451
15:55:43,11.9846945
15:55:44,11.9631939
15:55:45,12.0336914
15:55:46,11.9076757
15:55:47,12.2154446
15:55:48,11.9762678
15:55:49,11.5960073
15:55:50,12.0794573
15:55:51,11.8793659
15:55:52,12.0538321
15:55:53,11.8276424
15:55:54,12.0887356
15:55:55,12.0250664
15:55:56,11.9846563
15:55:57,11.3241539
15:55:58,11.9242573
15:55:59,11.9444246
15:56:00,12.0277424
15:56:01,11.9861145
15:56:02,12.1822414
15:56:03,12.2687025
15:56:04,12.0951214
15:56:05,12.2083883
15:56:06,12.0873461
15:56:07,12.140975
15:56:08,12.6742411
15:56:09,11.76631
15:56:10,11.9640541
15:56:11,12.2774105
15:56:12,11.72665
15:56:13,11.9191036
15:56:14,12.098299
15:56:15,11.9266834
15:56:16,11.6867275
15:56:17,12.15435
15:56:18,11.8696165
15:56:19,11.7510042
15:56:20,12.0599394
15:56:21,12.1059608
15:56:22,12.0202694
15:56:23,11.8505154
15:56:24,11.8476906
15:56:25,11.83996
15:56:26,12.05607
15:56:27,12.0252066
15:56:28,12.0550613
15:56:29,12.097805
15:56:30,11.9491348
15:56:31,11.6417913
15:56:32,11.9461136
15:56:33,12.1404
15:56:34,11.9434528
15:56:35,12.1906614
15:56:36,12.2421694
15:56:37,12.3076706
15:56:38,12.2916908
15:56:39,11.9441957
15:56:40,11.8962336
15:56:41,12.3114777
15:56:42,11.9370575
15:56:43,11.9299765
15:56:44,12.0475445
15:56:45,11.8980389
15:56:46,12.3055658
15:56:47,11.9377222
15:56:48,11.8618965
15:56:49,11.8539648
15:56:50,12.0338984
15:56:51,11.8562727
15:56:52,11.881176
15:56:53,11.9925823
15:56:54,12.2070656
15:56:55,12.1365786
15:56:56,11.9035149
15:56:57,12.1746025
15:56:58,11.5218487
15:56:59,12.0408564
15:57:00,11.7426634
15:57:01,12.1992941
15:57:02,12.057415
15:57:03,11.8587217
15:57:04,12.0547924
15:57:05,12.1604757
15:57:06,11.67959
15:57:07,11.9341145
15:57:08,12.2310371
15:57:09,11.70508
15:57:10,11.8913765
15:57:11,12.5156879
15:57:12,11.8713617
15:57:13,11.8356237
15:57:14,12.5166187
15:57:15,12.0481033
15:57:16,12.0494127
15:57:17,11.6867828
15:57:18,12.0946388
15:57:19,11.8142014
15:57:20,11.7407217
15:57:21,11.9794388
15:57:22,12.0586147
15:57:23,12.2662449
15:57:24,11.439373
15:57:25,11.7562571
15:57:26,11.8755274
15:57:27,12.0614147
15:57:28,11.92003
15:57:29,11.8863134
15:57:30,11.8718405
15:57:31,12.0816965
15:57:32,12.0220795
15:57:33,11.7671175
15:57:34,12.0258989
15:57:35,12.1346264
15:57:36,11.9503508
15:57:37,11.9988384
15:57:38,12.1382389
15:57:39,12.2302256
15:57:40,12.0045557
15:57:41,11.7728062
15:57:42,11.81979
15:57:43,11.71927
15:57:44,12.2796888
15:57:45,11.9534044
15:57:46,12.1359673
15:57:47,11.8613729
15:57:48,11.9799156
15:57:49,11.7064209
15:57:50,12.31789
15:57:51,11.9470882
15:57:52,12.0581884
15:57:53,11.8464136
15:57:54,12.327302
15:57:55,11.8528652
15:57:56,11.8662128
15:57:57,11.7879915
15:57:58,12.0589256
15:57:59,11.9519978
15:58:00,12.0569773
15:58:01,11.8682966
15:58:02,12.0283413
15:58:03,12.0664625
15:58:04,12.13414
15:58:05,11.6282969
15:58:06,11.9998369
15:58:07,11.9334221
15:58:08,11.8785381
15:58:09,11.9838123
15:58:10,12.0465107
15:58:11,12.1423836
15:58:12,12.3200083
15:58:13,12.0556345
15:58:14,12.00934
15:58:15,11.94878
15:58:16,12.290308
15:58:17,11.6482553
15:58:18,11.9114218
15:58:19,12.0127029
15:58:20,12.1254749
15:58:21,11.745225
15:58:22,11.5158567
15:58:23,11.8044176
15:58:24,11.815546
15:58:25,11.9606857
15:58:26,11.7662
15:58:27,11.7292051
15:58:28,12.7307882
15:58:29,11.93284
15:58:30,11.8593082
15:58:31,12.1150665
15:58:32,11.8497829
15:58:33,11.9696722
15:58:34,12.0827475
15:58:35,11.8221807
15:58:36,11.7255745
15:58:37,11.9589081
15:58:38,12.0754166
15:58:39,11.92727
15:58:40,11.7989483
15:58:41,11.7892923
15:58:42,11.8608332
15:58:43,12.0318918
15:58:44,11.7581882
15:58:45,11.9866724
15:58:46,12.0273914
15:58:47,11.9808493
15:58:49,11.74677
15:58:50,11.9537945
15:58:51,11.8916426
15:58:52,12.0219355
15:58:53,11.8946142
15:58:54,11.9160566
15:58:55,11.9925385
15:58:56,12.0072937
15:58:57,11.9632139
15:58:58,11.9770041
15:58:59,12.1727018
15:59:00,11.9686747
15:59:01,12.0588856
15:59:02,12.001298
15:59:03,12.2839861
15:59:04,11.9980745
15:59:05,11.95911
15:59:06,12.110817
15:59:07,11.939291
15:59:08,12.174242
15:59:09,12.0555563
15:59:10,12.1533728
15:59:11,12.0388355
15:59:12,12.0794249
15:59:13,12.0088558
15:59:14,12.03929
15:59:15,11.7810049
15:59:16,12.0640507
15:59:17,12.1798
15:59:18,11.9136248
15:59:19,12.1983891
15:59:20,11.6009636
15:59:21,12.128686
15:59:22,11.9521322
15:59:23,12.0618362
15:59:24,11.9550133
15:59:25,11.8146143
15:59:26,12.0731716
15:59:27,12.1999559
15:59:28,12.0260563
15:59:29,12.2153244
15:59:30,12.0193853
15:59:31,11.7929
15:59:32,11.97519
15:59:33,11.9860916
15:59:34,11.8624744
15:59:35,12.1844864
15:59:36,11.8107138
15:59:37,12.0202522
15:59:38,12.0560274
15:59:39,12.0370111
15:59:40,12.1276884
15:59:41,12.240159
15:59:42,11.9535494
15:59:43,12.2723446
15:59:44,11.7030973
15:59:45,12.0933714
15:59:46,12.1677361
15:59:47,12.2882853
15:59:48,11.9501152
15:59:49,11.8248615
15:59:50,12.1114607
15:59:51,12.0295181
15:59:52,11.9713125
15:59:53,12.11874
15:59:54,11.9925423
15:59:55,12.1835976
15:59:56,12.0226326
15:59:57,11.9052782
15:59:58,12.1218243
15:59:59,12.0078335
16:00:00,11.9072208
16:00:01,12.1316805
16:00:02,11.7519665
16:00:03,11.9511194
16:00:04,12.1097374
16:00:05,12.0470457
16:00:06,11.9802008
16:00:07,12.2157192
16:00:08,12.14589
16:00:09,12.0544128
16:00:10,11.7901525
16:00:11,12.0416727
16:00:12,11.9247761
16:00:13,11.7445726
16:00:14,12.0343084
16:00:15,12.2197294
16:00:16,12.2605972
16:00:17,12.1225014
16:00:18,12.1270313
16:00:19,12.0913305
16:00:20,11.7681084
16:00:21,12.0852051
16:00:22,11.7681465
16:00:23,12.2962465
16:00:24,11.7442474
16:00:25,11.832963
16:00:26,11.9304276
16:00:27,11.8687487
16:00:28,11.8497553
16:00:29,11.8634443
16:00:30,11.9605122
16:00:31,11.7367907
16:00:32,12.1400585
16:00:33,11.9775162
16:00:34,12.2330828
16:00:35,11.9869909
16:00:36,12.08202
16:00:37,11.5498714
16:00:38,11.8325109
16:00:39,12.181838
16:00:40,11.71235
16:00:41,12.4913731
16:00:42,11.7312746
16:00:43,11.9178391
16:00:44,11.6831779
16:00:45,12.2090807
16:00:46,11.8198366
16:00:47,12.0566988
16:00:48,12.6720867
16:00:49,11.8408127
16:00:50,12.0737791
16:00:51,12.0526209
16:00:52,11.7960587
16:00:53,11.7446222
16:00:54,12.0062819
16:00:55,11.8597746
16:00:56,12.0116739
16:00:57,12.0110283
16:00:58,12.00109
16:00:59,12.1958618
16:01:00,12.1964111
16:01:01,11.710803
16:01:02,11.94268
16:01:03,11.9840288
16:01:04,11.6988945
16:01:05,11.9566555
16:01:06,11.7564611
16:01:07,12.2461643
16:01:08,11.9674444
16:01:09,11.9243994
16:01:10,11.6222839
16:01:11,12.18425
16:01:12,11.941597
16:01:13,12.0636787
16:01:14,11.6433716
16:01:15,11.8145733
16:01:16,12.1376562
16:01:17,12.09272
16:01:18,11.8027744
16:01:19,12.0005789
16:01:20,11.8818035
16:01:21,12.3959913
16:01:22,12.0966969
16:01:23,12.1935091
16:01:24,12.1023636
16:01:25,11.68584
16:01:26,11.8990746
16:01:27,12.3143454
16:01:28,12.1589661
16:01:29,12.05903
16:01:30,12.1341438
16:01:31,11.9245739
16:01:32,11.8412132
16:01:33,11.7524042
16:01:34,12.0655117
16:01:35,11.9734421
16:01:36,11.9281435
16:01:37,11.8763027
16:01:38,11.6745882
16:01:39,12.3022995
16:01:40,11.800746
16:01:41,12.1605415
16:01:42,11.6544676
16:01:43,12.1973391
16:01:44,11.9965973
16:01:45,11.7636642
16:01:46,12.27486
16:01:47,11.9620981
16:01:48,12.08491
16:01:49,11.9661121
16:01:50,11.8758841
16:01:51,11.997406
16:01:52,11.7222481
16:01:53,11.8891487
16:01:54,12.1113958
16:01:55,11.74566
16:01:56,11.8310156
16:01:57,12.2557487
16:01:58,12.0950489
16:01:59,11.8141556
16:02:00,11.920042
16:02:01,11.9384613
16:02:02,12.0971346
16:02:03,11.7634487
16:02:04,11.7730217
16:02:05,12.1077642
16:02:06,11.806839
16:02:07,11.919383
16:02:08,11.9339571
16:02:09,11.9589176
16:02:10,12.2761345
16:02:11,12.0292349
16:02:12,11.9652252
16:02:13,11.9204035
16:02:14,12.0557
16:02:15,11.9433231
16:02:16,11.8899708
16:02:17,11.8086
16:02:18,11.9376535
16:02:19,12.1263552
16:02:20,11.95666
16:02:21,12.0310116
16:02:22,12.0192575
16:02:23,12.0184059
16:02:24,11.9498987
16:02:25,11.7315722
16:02:26,11.8962765
16:02:27,12.1051826
16:02:28,12.4058218
16:02:29,11.6820564
16:02:30,11.8066788
16:02:31,11.9605951
16:02:32,12.0758486
16:02:33,11.9756374
16:02:34,12.0502205
16:02:35,12.0571795
16:02:36,12.0068846
16:02:37,12.2265625
16:02:38,12.2242889
16:02:39,11.717721
16:02:40,12.0926542
16:02:41,12.106143
